name,year,value,lastValue
Spain,2016,33349,17477
Spain,2017,52342,33349
Sweden,1951,44000,42000
Sweden,1952,42000,44000
Sweden,1953,37000,42000
Sweden,1954,33000,37000
Sweden,1955,28000,33000
Sweden,1956,31000,28000
Sweden,1957,33000,31000
Sweden,1958,31000,33000
Sweden,1959,28000,31000
Sweden,1960,26000,28000
Sweden,1961,26000,26000
Sweden,1962,26000,26000
Sweden,1963,26000,26000
Sweden,1964,24000,26000
Sweden,1965,22000,24000
Sweden,1966,20000,22000
Sweden,1967,18000,20000
Sweden,1968,17000,18000
Sweden,1969,17000,17000
Sweden,1970,20000,17000
Sweden,1971,20000,20000
Sweden,1972,20000,20000
Sweden,1973,20000,20000
Sweden,1974,20000,20000
Sweden,1975,20000,20000
Sweden,1976,20000,20000
Sweden,1977,20000,20000
Sweden,1978,20000,20000
Sweden,1979,20000,20000
Sweden,1980,20000,20000
Sweden,1981,20000,20000
Sweden,1982,20000,20000
Sweden,1983,43000,20000
Sweden,1984,90600,43000
Sweden,1985,90600,90600
Sweden,1986,120000,90600
Sweden,1987,130000,120000
Sweden,1988,139783,130000
Sweden,1989,139783,139783
Sweden,1990,109663,139783
Sweden,1991,124470,109663
Sweden,1992,131073,124470
Sweden,1993,162402,131073
Sweden,1994,200791,162402
Sweden,1995,199212,200791
Sweden,1996,191171,199212
Sweden,1997,186725,191171
Sweden,1998,178795,186725
Sweden,1999,159513,178795
Sweden,2000,168020,159513
Sweden,2001,164091,168020
Sweden,2002,175491,164091
Sweden,2003,147439,175491
Sweden,2004,101451,147439
Sweden,2005,90617,101451
Sweden,2006,97318,90617
Sweden,2007,102801,97318
Sweden,2008,101136,102801
Sweden,2009,100308,101136
Sweden,2010,101261,100308
Sweden,2011,104748,101261
Sweden,2012,115691,104748
Sweden,2013,141899,115691
Sweden,2014,198991,141899
Sweden,2015,326566,198991
Sweden,2016,313267,326566
Sweden,2017,292479,313267
United Kingdom,1951,208000,200000
United Kingdom,1952,200000,208000
United Kingdom,1953,192000,200000
United Kingdom,1954,182000,192000
United Kingdom,1955,175000,182000
United Kingdom,1956,182000,175000
United Kingdom,1957,179000,182000
United Kingdom,1958,175000,179000
United Kingdom,1959,170000,175000
United Kingdom,1960,167000,170000
United Kingdom,1961,164000,167000
United Kingdom,1962,160000,164000
United Kingdom,1963,157000,160000
United Kingdom,1964,160000,157000
United Kingdom,1965,170000,160000
United Kingdom,1966,167000,170000
United Kingdom,1967,164000,167000
United Kingdom,1968,161000,164000
United Kingdom,1969,162000,161000
United Kingdom,1970,162000,162000
United Kingdom,1971,150000,162000
United Kingdom,1972,150000,150000
United Kingdom,1973,150000,150000
United Kingdom,1974,155500,150000
United Kingdom,1975,153000,155500
United Kingdom,1976,153000,153000
United Kingdom,1977,148000,153000
United Kingdom,1978,150000,148000
United Kingdom,1979,146000,150000
United Kingdom,1980,148000,146000
United Kingdom,1981,146000,148000
United Kingdom,1982,143000,146000
United Kingdom,1983,140000,143000
United Kingdom,1984,135000,140000
United Kingdom,1985,135000,135000
United Kingdom,1986,100000,135000
United Kingdom,1987,100000,100000
United Kingdom,1988,39759,100000
United Kingdom,1989,46017,39759
United Kingdom,1990,43632,46017
United Kingdom,1991,43371,43632
United Kingdom,1992,64726,43371
United Kingdom,1993,80230,64726
United Kingdom,1994,85160,80230
United Kingdom,1995,90909,85160
United Kingdom,1996,98577,90909
United Kingdom,1997,107933,98577
United Kingdom,1998,121716,107933
United Kingdom,1999,148922,121716
United Kingdom,2000,274848,148922
United Kingdom,2001,272189,274848
United Kingdom,2002,301987,272189
United Kingdom,2003,300421,301987
United Kingdom,2004,308544,300421
United Kingdom,2005,315681,308544
United Kingdom,2006,313956,315681
United Kingdom,2007,310515,313956
United Kingdom,2008,305694,310515
United Kingdom,2009,281760,305694
United Kingdom,2010,253027,281760
United Kingdom,2011,210414,253027
United Kingdom,2012,168707,210414
United Kingdom,2013,151161,168707
United Kingdom,2014,153617,151161
United Kingdom,2015,168937,153617
United Kingdom,2016,162512,168937
United Kingdom,2017,162050,162512
