name,year,value,lastValue
Pologne,1989,-246983.4,-275978.2
Pologne,1990,-217988.6,-246983.4
Pologne,1991,-188993.8,-217988.6
Pologne,1992,-159999,-188993.8
Pologne,1993,-145039,-159999
Pologne,1994,-130079,-145039
Pologne,1995,-115119,-130079
Pologne,1996,-100159,-115119
Pologne,1997,-85199,-100159
Pologne,1998,-104853.4,-85199
Pologne,1999,-124507.8,-104853.4
Pologne,2000,-144162.2,-124507.8
Pologne,2001,-163816.6,-144162.2
Pologne,2002,-183471,-163816.6
Pologne,2003,-182468,-183471
Pologne,2004,-181465,-182468
Pologne,2005,-180462,-181465
Pologne,2006,-179459,-180462
Pologne,2007,-178456,-179459
Pologne,2008,-157564.2,-178456
Pologne,2009,-136672.4,-157564.2
Pologne,2010,-115780.6,-136672.4
Pologne,2011,-94888.8,-115780.6
Pologne,2012,-73997,-94888.8
Pologne,2013,-69198,-73997
Pologne,2014,-64399,-69198
Pologne,2015,-59600,-64399
Pologne,2016,-54801,-59600
Pologne,2017,-50002,-54801
Pologne,2018,-80185.75,-50002
Portugal,1960,-279020,-279020
Portugal,1961,-413452,-279020
Portugal,1962,-547884,-413452
Portugal,1963,-578627.2,-547884
Portugal,1964,-609370.4,-578627.2
Portugal,1965,-640113.6,-609370.4
Portugal,1966,-670856.8,-640113.6
Portugal,1967,-701600,-670856.8
Portugal,1968,-539642.6,-701600
Portugal,1969,-377685.2,-539642.6
Portugal,1970,-215727.8,-377685.2
Portugal,1971,-53770.4,-215727.8
Portugal,1972,108187,-53770.4
Portugal,1973,126275.4,108187
Portugal,1974,144363.8,126275.4
Portugal,1975,162452.2,144363.8
Portugal,1976,180540.6,162452.2
Portugal,1977,198629,180540.6
Portugal,1978,145524.4,198629
Portugal,1979,92419.8,145524.4
Portugal,1980,39315.2,92419.8
Portugal,1981,-13789.4,39315.2
Portugal,1982,-66894,-13789.4
Portugal,1983,-83089.8,-66894
Portugal,1984,-99285.6,-83089.8
Portugal,1985,-115481.4,-99285.6
Portugal,1986,-131677.2,-115481.4
Portugal,1987,-147873,-131677.2
Portugal,1988,-88474,-147873
Portugal,1989,-29075,-88474
Portugal,1990,30324,-29075
Portugal,1991,89723,30324
Portugal,1992,149122,89723
Portugal,1993,154018.4,149122
Portugal,1994,158914.8,154018.4
Portugal,1995,163811.2,158914.8
Portugal,1996,168707.6,163811.2
Portugal,1997,173604,168707.6
Portugal,1998,174553.8,173604
Portugal,1999,175503.6,174553.8
Portugal,2000,176453.4,175503.6
Portugal,2001,177403.2,176453.4
Portugal,2002,178353,177403.2
Portugal,2003,161109,178353
Portugal,2004,143865,161109
Portugal,2005,126621,143865
Portugal,2006,109377,126621
Portugal,2007,92133,109377
Portugal,2008,45706.4,92133
Portugal,2009,-720.2,45706.4
Portugal,2010,-47146.8,-720.2
Portugal,2011,-93573.4,-47146.8
Portugal,2012,-140000,-93573.4
Portugal,2013,-118000.2,-140000
Portugal,2014,-96000.4,-118000.2
Portugal,2015,-74000.6,-96000.4
Portugal,2016,-52000.8,-74000.6
Portugal,2017,-30001,-52000.8
Portugal,2018,-40145.75,-30001
Roumanie,1960,98999.5,98999.5
Roumanie,1961,48499.25,98999.5
Roumanie,1962,-2001,48499.25
Roumanie,1963,-2001,-2001
Roumanie,1964,-2001,-2001
Roumanie,1965,-2001,-2001
Roumanie,1966,-2001,-2001
Roumanie,1967,-2001,-2001
Roumanie,1968,-2001,-2001
Roumanie,1969,-2001,-2001
Roumanie,1970,-2001,-2001
Roumanie,1971,-2001,-2001
Roumanie,1972,-2001,-2001
Roumanie,1973,-21600.6,-2001
Roumanie,1974,-41200.2,-21600.6
Roumanie,1975,-60799.8,-41200.2
Roumanie,1976,-80399.4,-60799.8
Roumanie,1977,-99999,-80399.4
Roumanie,1978,-119999.2,-99999
Roumanie,1979,-139999.4,-119999.2
Roumanie,1980,-159999.6,-139999.4
Roumanie,1981,-179999.8,-159999.6
Roumanie,1982,-200000,-179999.8
Roumanie,1983,-200000,-200000
Roumanie,1984,-200000,-200000
Roumanie,1985,-200000,-200000
Roumanie,1986,-200000,-200000
Roumanie,1987,-200000,-200000
Roumanie,1988,-264000.2,-200000
Roumanie,1989,-328000.4,-264000.2
Roumanie,1990,-392000.6,-328000.4
Roumanie,1991,-456000.8,-392000.6
Roumanie,1992,-520001,-456000.8
Roumanie,1993,-538000.8,-520001
Roumanie,1994,-556000.6,-538000.8
Roumanie,1995,-574000.4,-556000.6
Roumanie,1996,-592000.2,-574000.4
Roumanie,1997,-610000,-592000.2
Roumanie,1998,-581640.8,-610000
Roumanie,1999,-553281.6,-581640.8
Roumanie,2000,-524922.4,-553281.6
Roumanie,2001,-496563.2,-524922.4
Roumanie,2002,-468204,-496563.2
Roumanie,2003,-529493.4,-468204
Roumanie,2004,-590782.8,-529493.4
Roumanie,2005,-652072.2,-590782.8
Roumanie,2006,-713361.6,-652072.2
Roumanie,2007,-774651,-713361.6
Roumanie,2008,-679720.2,-774651
Roumanie,2009,-584789.4,-679720.2
Roumanie,2010,-489858.6,-584789.4
Roumanie,2011,-394927.8,-489858.6
Roumanie,2012,-299997,-394927.8
Roumanie,2013,-269997.6,-299997
Roumanie,2014,-239998.2,-269997.6
Roumanie,2015,-209998.8,-239998.2
Roumanie,2016,-179999.4,-209998.8
Roumanie,2017,-150000,-179999.4
Roumanie,2018,-461085.75,-150000
Slovénie,1960,-8530,-8530
Slovénie,1961,-15294.5,-8530
Slovénie,1962,-22059,-15294.5
Slovénie,1963,-20637.2,-22059
Slovénie,1964,-19215.4,-20637.2
Slovénie,1965,-17793.6,-19215.4
Slovénie,1966,-16371.8,-17793.6
Slovénie,1967,-14950,-16371.8
Slovénie,1968,-8371.6,-14950
Slovénie,1969,-1793.2,-8371.6
Slovénie,1970,4785.2,-1793.2
Slovénie,1971,11363.6,4785.2
Slovénie,1972,17942,11363.6
Slovénie,1973,21290.8,17942
Slovénie,1974,24639.6,21290.8
Slovénie,1975,27988.4,24639.6
Slovénie,1976,31337.2,27988.4
Slovénie,1977,34686,31337.2
Slovénie,1978,41421.4,34686
Slovénie,1979,48156.8,41421.4
Slovénie,1980,54892.2,48156.8
Slovénie,1981,61627.6,54892.2
Slovénie,1982,68363,61627.6
Slovénie,1983,61212.2,68363
Slovénie,1984,54061.4,61212.2
Slovénie,1985,46910.6,54061.4
Slovénie,1986,39759.8,46910.6
Slovénie,1987,32609,39759.8
Slovénie,1988,22595,32609
Slovénie,1989,12581,22595
Slovénie,1990,2567,12581
Slovénie,1991,-7447,2567
Slovénie,1992,-17461,-7447
Slovénie,1993,-13671.4,-17461
Slovénie,1994,-9881.8,-13671.4
Slovénie,1995,-6092.2,-9881.8
Slovénie,1996,-2302.6,-6092.2
Slovénie,1997,1487,-2302.6
Slovénie,1998,4189.2,1487
Slovénie,1999,6891.4,4189.2
Slovénie,2000,9593.6,6891.4
Slovénie,2001,12295.8,9593.6
Slovénie,2002,14998,12295.8
Slovénie,2003,19868,14998
Slovénie,2004,24738,19868
Slovénie,2005,29608,24738
Slovénie,2006,34478,29608
Slovénie,2007,39348,34478
Slovénie,2008,34792.6,39348
Slovénie,2009,30237.2,34792.6
Slovénie,2010,25681.8,30237.2
Slovénie,2011,21126.4,25681.8
Slovénie,2012,16571,21126.4
Slovénie,2013,14457.2,16571
Slovénie,2014,12343.4,14457.2
Slovénie,2015,10229.6,12343.4
Slovénie,2016,8115.8,10229.6
Slovénie,2017,6002,8115.8
Slovénie,2018,24589.25,6002
Suède,1960,43176.5,43176.5
Suède,1961,61763.75,43176.5
Suède,1962,80351,61763.75
Suède,1963,90476.8,80351
Suède,1964,100602.6,90476.8
Suède,1965,110728.4,100602.6
Suède,1966,120854.2,110728.4
Suède,1967,130980,120854.2
Suède,1968,108543.6,130980
Suède,1969,86107.2,108543.6
Suède,1970,63670.8,86107.2
Suède,1971,41234.4,63670.8
Suède,1972,18798,41234.4
Suède,1973,32751.8,18798
Suède,1974,46705.6,32751.8
Suède,1975,60659.4,46705.6
Suède,1976,74613.2,60659.4
Suède,1977,88567,74613.2
Suède,1978,76813.4,88567
Suède,1979,65059.8,76813.4
Suède,1980,53306.2,65059.8
Suède,1981,41552.6,53306.2
Suède,1982,29799,41552.6
Suède,1983,50753,29799
Suède,1984,71707,50753
Suède,1985,92661,71707
Suède,1986,113615,92661
Suède,1987,134569,113615
Suède,1988,138947.2,134569
Suède,1989,143325.4,138947.2
Suède,1990,147703.6,143325.4
Suède,1991,152081.8,147703.6
Suède,1992,156460,152081.8
Suède,1993,136862,156460
Suède,1994,117264,136862
Suède,1995,97666,117264
Suède,1996,78068,97666
Suède,1997,58470,78068
Suède,1998,75120.6,58470
Suède,1999,91771.2,75120.6
Suède,2000,108421.8,91771.2
Suède,2001,125072.4,108421.8
Suède,2002,141723,125072.4
Suède,2003,165869,141723
Suède,2004,190015,165869
Suède,2005,214161,190015
Suède,2006,238307,214161
Suède,2007,262453,238307
Suède,2008,260754,262453
Suède,2009,259055,260754
Suède,2010,257356,259055
Suède,2011,255657,257356
Suède,2012,253958,255657
Suède,2013,243166.4,253958
Suède,2014,232374.8,243166.4
Suède,2015,221583.2,232374.8
Suède,2016,210791.6,221583.2
Suède,2017,200000,210791.6
Suède,2018,147523,200000
