name,year,value,lastValue
Netherlands,2010,63897.4,63897.4
Netherlands,2011,63292.2,63292.2
Netherlands,2012,62687,62687
Netherlands,2013,66149.6,66149.6
Netherlands,2014,69612.2,69612.2
Netherlands,2015,73074.8,73074.8
Netherlands,2016,76537.4,76537.4
Netherlands,2017,80000,80000
Netherlands,2018,59431.5,59431.5
Poland,1960,-31772.5,-31772.5
Poland,1961,-47158.25,-47158.25
Poland,1962,-62544,-62544
Poland,1963,-78658,-78658
Poland,1964,-94772,-94772
Poland,1965,-110886,-110886
Poland,1966,-127000,-127000
Poland,1967,-143114,-143114
Poland,1968,-148671.8,-148671.8
Poland,1969,-154229.6,-154229.6
Poland,1970,-159787.4,-159787.4
Poland,1971,-165345.2,-165345.2
Poland,1972,-170903,-170903
Poland,1973,-158041.4,-158041.4
Poland,1974,-145179.8,-145179.8
Poland,1975,-132318.2,-132318.2
Poland,1976,-119456.6,-119456.6
Poland,1977,-106595,-106595
Poland,1978,-109114.6,-109114.6
Poland,1979,-111634.2,-111634.2
Poland,1980,-114153.8,-114153.8
Poland,1981,-116673.4,-116673.4
Poland,1982,-119193,-119193
Poland,1983,-156349,-156349
Poland,1984,-193505,-193505
Poland,1985,-230661,-230661
Poland,1986,-267817,-267817
Poland,1987,-304973,-304973
Poland,1988,-275978.2,-275978.2
Poland,1989,-246983.4,-246983.4
Poland,1990,-217988.6,-217988.6
Poland,1991,-188993.8,-188993.8
Poland,1992,-159999,-159999
Poland,1993,-145039,-145039
Poland,1994,-130079,-130079
Poland,1995,-115119,-115119
Poland,1996,-100159,-100159
Poland,1997,-85199,-85199
Poland,1998,-104853.4,-104853.4
Poland,1999,-124507.8,-124507.8
Poland,2000,-144162.2,-144162.2
Poland,2001,-163816.6,-163816.6
Poland,2002,-183471,-183471
Poland,2003,-182468,-182468
Poland,2004,-181465,-181465
Poland,2005,-180462,-180462
Poland,2006,-179459,-179459
Poland,2007,-178456,-178456
Poland,2008,-157564.2,-157564.2
Poland,2009,-136672.4,-136672.4
Poland,2010,-115780.6,-115780.6
Poland,2011,-94888.8,-94888.8
Poland,2012,-73997,-73997
Poland,2013,-69198,-69198
Poland,2014,-64399,-64399
Poland,2015,-59600,-59600
Poland,2016,-54801,-54801
Poland,2017,-50002,-50002
Poland,2018,-80185.75,-80185.75
Portugal,1960,-279020,-279020
Portugal,1961,-413452,-413452
Portugal,1962,-547884,-547884
Portugal,1963,-578627.2,-578627.2
Portugal,1964,-609370.4,-609370.4
Portugal,1965,-640113.6,-640113.6
Portugal,1966,-670856.8,-670856.8
Portugal,1967,-701600,-701600
Portugal,1968,-539642.6,-539642.6
Portugal,1969,-377685.2,-377685.2
Portugal,1970,-215727.8,-215727.8
Portugal,1971,-53770.4,-53770.4
Portugal,1972,108187,108187
Portugal,1973,126275.4,126275.4
Portugal,1974,144363.8,144363.8
Portugal,1975,162452.2,162452.2
Portugal,1976,180540.6,180540.6
Portugal,1977,198629,198629
Portugal,1978,145524.4,145524.4
Portugal,1979,92419.8,92419.8
Portugal,1980,39315.2,39315.2
Portugal,1981,-13789.4,-13789.4
Portugal,1982,-66894,-66894
Portugal,1983,-83089.8,-83089.8
Portugal,1984,-99285.6,-99285.6
Portugal,1985,-115481.4,-115481.4
Portugal,1986,-131677.2,-131677.2
Portugal,1987,-147873,-147873
Portugal,1988,-88474,-88474
Portugal,1989,-29075,-29075
Portugal,1990,30324,30324
Portugal,1991,89723,89723
Portugal,1992,149122,149122
Portugal,1993,154018.4,154018.4
Portugal,1994,158914.8,158914.8
Portugal,1995,163811.2,163811.2
Portugal,1996,168707.6,168707.6
Portugal,1997,173604,173604
Portugal,1998,174553.8,174553.8
Portugal,1999,175503.6,175503.6
Portugal,2000,176453.4,176453.4
Portugal,2001,177403.2,177403.2
Portugal,2002,178353,178353
Portugal,2003,161109,161109
Portugal,2004,143865,143865
Portugal,2005,126621,126621
Portugal,2006,109377,109377
Portugal,2007,92133,92133
Portugal,2008,45706.4,45706.4
Portugal,2009,-720.2,-720.2
Portugal,2010,-47146.8,-47146.8
Portugal,2011,-93573.4,-93573.4
Portugal,2012,-140000,-140000
Portugal,2013,-118000.2,-118000.2
Portugal,2014,-96000.4,-96000.4
Portugal,2015,-74000.6,-74000.6
Portugal,2016,-52000.8,-52000.8
Portugal,2017,-30001,-30001
Portugal,2018,-40145.75,-40145.75
Romania,1960,98999.5,98999.5
Romania,1961,48499.25,48499.25
Romania,1962,-2001,-2001
Romania,1963,-2001,-2001
Romania,1964,-2001,-2001
Romania,1965,-2001,-2001
Romania,1966,-2001,-2001
Romania,1967,-2001,-2001
Romania,1968,-2001,-2001
Romania,1969,-2001,-2001
Romania,1970,-2001,-2001
Romania,1971,-2001,-2001
Romania,1972,-2001,-2001
Romania,1973,-21600.6,-21600.6
Romania,1974,-41200.2,-41200.2
Romania,1975,-60799.8,-60799.8
Romania,1976,-80399.4,-80399.4
Romania,1977,-99999,-99999
Romania,1978,-119999.2,-119999.2
Romania,1979,-139999.4,-139999.4
Romania,1980,-159999.6,-159999.6
Romania,1981,-179999.8,-179999.8
Romania,1982,-200000,-200000
Romania,1983,-200000,-200000
Romania,1984,-200000,-200000
Romania,1985,-200000,-200000
Romania,1986,-200000,-200000
Romania,1987,-200000,-200000
Romania,1988,-264000.2,-264000.2
Romania,1989,-328000.4,-328000.4
Romania,1990,-392000.6,-392000.6
Romania,1991,-456000.8,-456000.8
Romania,1992,-520001,-520001
Romania,1993,-538000.8,-538000.8
Romania,1994,-556000.6,-556000.6
Romania,1995,-574000.4,-574000.4
Romania,1996,-592000.2,-592000.2
Romania,1997,-610000,-610000
Romania,1998,-581640.8,-581640.8
Romania,1999,-553281.6,-553281.6
Romania,2000,-524922.4,-524922.4
Romania,2001,-496563.2,-496563.2
Romania,2002,-468204,-468204
Romania,2003,-529493.4,-529493.4
Romania,2004,-590782.8,-590782.8
Romania,2005,-652072.2,-652072.2
Romania,2006,-713361.6,-713361.6
Romania,2007,-774651,-774651
Romania,2008,-679720.2,-679720.2
Romania,2009,-584789.4,-584789.4
Romania,2010,-489858.6,-489858.6
Romania,2011,-394927.8,-394927.8
Romania,2012,-299997,-299997
Romania,2013,-269997.6,-269997.6
Romania,2014,-239998.2,-239998.2
Romania,2015,-209998.8,-209998.8
Romania,2016,-179999.4,-179999.4
Romania,2017,-150000,-150000
Romania,2018,-461085.75,-461085.75
Slovenia,1960,-8530,-8530
Slovenia,1961,-15294.5,-15294.5
Slovenia,1962,-22059,-22059
Slovenia,1963,-20637.2,-20637.2
Slovenia,1964,-19215.4,-19215.4
Slovenia,1965,-17793.6,-17793.6
Slovenia,1966,-16371.8,-16371.8
Slovenia,1967,-14950,-14950
Slovenia,1968,-8371.6,-8371.6
Slovenia,1969,-1793.2,-1793.2
Slovenia,1970,4785.2,4785.2
Slovenia,1971,11363.6,11363.6
Slovenia,1972,17942,17942
Slovenia,1973,21290.8,21290.8
Slovenia,1974,24639.6,24639.6
Slovenia,1975,27988.4,27988.4
Slovenia,1976,31337.2,31337.2
Slovenia,1977,34686,34686
Slovenia,1978,41421.4,41421.4
Slovenia,1979,48156.8,48156.8
Slovenia,1980,54892.2,54892.2
Slovenia,1981,61627.6,61627.6
Slovenia,1982,68363,68363
Slovenia,1983,61212.2,61212.2
Slovenia,1984,54061.4,54061.4
Slovenia,1985,46910.6,46910.6
Slovenia,1986,39759.8,39759.8
Slovenia,1987,32609,32609
Slovenia,1988,22595,22595
Slovenia,1989,12581,12581
Slovenia,1990,2567,2567
Slovenia,1991,-7447,-7447
Slovenia,1992,-17461,-17461
Slovenia,1993,-13671.4,-13671.4
Slovenia,1994,-9881.8,-9881.8
Slovenia,1995,-6092.2,-6092.2
Slovenia,1996,-2302.6,-2302.6
Slovenia,1997,1487,1487
Slovenia,1998,4189.2,4189.2
Slovenia,1999,6891.4,6891.4
Slovenia,2000,9593.6,9593.6
Slovenia,2001,12295.8,12295.8
Slovenia,2002,14998,14998
Slovenia,2003,19868,19868
Slovenia,2004,24738,24738
Slovenia,2005,29608,29608
Slovenia,2006,34478,34478
Slovenia,2007,39348,39348
Slovenia,2008,34792.6,34792.6
Slovenia,2009,30237.2,30237.2
Slovenia,2010,25681.8,25681.8
Slovenia,2011,21126.4,21126.4
Slovenia,2012,16571,16571
Slovenia,2013,14457.2,14457.2
Slovenia,2014,12343.4,12343.4
Slovenia,2015,10229.6,10229.6
Slovenia,2016,8115.8,8115.8
Slovenia,2017,6002,6002
Slovenia,2018,24589.25,24589.25
Sweden,1960,43176.5,43176.5
Sweden,1961,61763.75,61763.75
Sweden,1962,80351,80351
Sweden,1963,90476.8,90476.8
Sweden,1964,100602.6,100602.6
Sweden,1965,110728.4,110728.4
Sweden,1966,120854.2,120854.2
Sweden,1967,130980,130980
Sweden,1968,108543.6,108543.6
Sweden,1969,86107.2,86107.2
Sweden,1970,63670.8,63670.8
Sweden,1971,41234.4,41234.4
Sweden,1972,18798,18798
Sweden,1973,32751.8,32751.8
Sweden,1974,46705.6,46705.6
Sweden,1975,60659.4,60659.4
Sweden,1976,74613.2,74613.2
Sweden,1977,88567,88567
Sweden,1978,76813.4,76813.4
Sweden,1979,65059.8,65059.8
Sweden,1980,53306.2,53306.2
Sweden,1981,41552.6,41552.6
Sweden,1982,29799,29799
Sweden,1983,50753,50753
Sweden,1984,71707,71707
Sweden,1985,92661,92661
Sweden,1986,113615,113615
Sweden,1987,134569,134569
Sweden,1988,138947.2,138947.2
Sweden,1989,143325.4,143325.4
Sweden,1990,147703.6,147703.6
Sweden,1991,152081.8,152081.8
Sweden,1992,156460,156460
Sweden,1993,136862,136862
Sweden,1994,117264,117264
Sweden,1995,97666,97666
Sweden,1996,78068,78068
Sweden,1997,58470,58470
Sweden,1998,75120.6,75120.6
Sweden,1999,91771.2,91771.2
Sweden,2000,108421.8,108421.8
Sweden,2001,125072.4,125072.4
Sweden,2002,141723,141723
Sweden,2003,165869,165869
Sweden,2004,190015,190015
Sweden,2005,214161,214161
Sweden,2006,238307,238307
Sweden,2007,262453,262453
Sweden,2008,260754,260754
Sweden,2009,259055,259055
Sweden,2010,257356,257356
Sweden,2011,255657,255657
Sweden,2012,253958,253958
Sweden,2013,243166.4,243166.4
Sweden,2014,232374.8,232374.8
Sweden,2015,221583.2,221583.2
Sweden,2016,210791.6,210791.6
Sweden,2017,200000,200000
Sweden,2018,147523,147523
